xmin,ymin,xmax,ymax,Frame,Label
142,198,156,234,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
217,205,250,301,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
234,210,273,294,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
272,213,310,308,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
297,202,318,244,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
304,220,337,311,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
338,211,385,314,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
371,212,409,310,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
413,212,441,311,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
429,217,460,324,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
446,213,473,306,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
475,205,527,318,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
512,214,552,315,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07629.jpeg,PedestrianNV
141,197,154,232,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
159,192,174,234,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
232,202,270,305,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
259,207,296,301,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
308,198,327,231,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
288,210,338,310,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
334,203,355,248,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
329,214,374,311,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
373,208,434,318,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
417,206,453,315,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
459,214,493,315,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
482,213,533,335,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
527,204,578,320,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
558,213,605,317,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07630.jpeg,PedestrianNV
139,190,153,233,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
158,190,174,234,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
253,201,299,310,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
298,210,330,306,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
325,196,347,274,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
362,201,391,247,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
331,205,384,318,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
377,209,420,316,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
426,201,490,329,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
470,198,509,323,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
512,207,560,320,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
544,208,565,308,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
564,198,594,282,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
556,211,626,343,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
601,197,639,324,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
246,202,254,221,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07631.jpeg,PedestrianNV
136,189,154,230,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
160,185,178,217,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
289,189,343,314,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
352,195,383,313,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
374,196,437,332,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
429,196,481,325,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
507,190,573,334,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
560,195,594,327,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
587,198,634,320,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
622,197,639,289,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
250,200,259,219,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07632.jpeg,PedestrianNV
332,180,408,329,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
435,191,525,348,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
516,188,562,338,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
401,189,451,328,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
437,195,477,287,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
256,201,263,216,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
157,182,173,203,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
134,186,154,230,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
389,194,410,276,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07633.jpeg,PedestrianNV
136,181,152,207,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
153,175,169,192,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
413,166,503,347,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
483,177,529,336,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
501,193,556,307,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
562,177,639,374,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
220,193,230,213,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
261,195,270,213,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
206,194,214,213,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07634.jpeg,PedestrianNV
514,198,569,352,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
531,172,637,391,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
153,177,171,193,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
136,180,149,193,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
229,194,240,215,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
269,198,278,217,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
222,195,230,215,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07635.jpeg,PedestrianNV
139,200,157,218,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07636.jpeg,PedestrianNV
124,203,139,217,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07636.jpeg,PedestrianNV
271,223,280,238,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07636.jpeg,PedestrianNV
235,218,245,240,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07636.jpeg,PedestrianNV
224,219,232,239,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07636.jpeg,PedestrianNV
107,226,127,246,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07637.jpeg,PedestrianNV
123,228,150,248,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07637.jpeg,PedestrianNV
274,249,282,267,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07637.jpeg,PedestrianNV
240,244,249,263,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07637.jpeg,PedestrianNV
234,243,246,263,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07637.jpeg,PedestrianNV
83,218,103,241,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07638.jpeg,PedestrianNV
105,214,129,245,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07638.jpeg,PedestrianNV
276,242,285,258,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07638.jpeg,PedestrianNV
245,239,254,259,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07638.jpeg,PedestrianNV
238,238,247,258,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07638.jpeg,PedestrianNV
231,238,242,259,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07638.jpeg,PedestrianNV
52,189,74,215,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07639.jpeg,PedestrianNV
75,179,99,237,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07639.jpeg,PedestrianNV
285,216,292,232,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07639.jpeg,PedestrianNV
253,211,264,232,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07639.jpeg,PedestrianNV
245,210,253,231,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07639.jpeg,PedestrianNV
2,154,30,202,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07640.jpeg,PedestrianNV
31,145,67,244,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07640.jpeg,PedestrianNV
292,190,300,208,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07640.jpeg,PedestrianNV
264,187,273,206,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07640.jpeg,PedestrianNV
255,186,267,205,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07640.jpeg,PedestrianNV
303,225,311,245,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07641.jpeg,PedestrianNV
276,223,283,243,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07641.jpeg,PedestrianNV
267,223,277,244,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07641.jpeg,PedestrianNV
260,221,271,243,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07641.jpeg,PedestrianNV
280,270,292,291,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07642.jpeg,PedestrianNV
289,270,302,291,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07642.jpeg,PedestrianNV
298,271,311,290,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07642.jpeg,PedestrianNV
326,273,333,296,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07642.jpeg,PedestrianNV
339,256,349,276,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07643.jpeg,PedestrianNV
329,255,342,275,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07643.jpeg,PedestrianNV
320,254,332,274,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07643.jpeg,PedestrianNV
361,257,373,276,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07643.jpeg,PedestrianNV
137,203,153,223,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07644.jpeg,PedestrianNV
121,208,137,222,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07644.jpeg,PedestrianNV
272,227,281,246,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07644.jpeg,PedestrianNV
236,224,246,244,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07644.jpeg,PedestrianNV
99,232,123,251,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07645.jpeg,PedestrianNV
121,226,144,252,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07645.jpeg,PedestrianNV
229,250,236,268,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07645.jpeg,PedestrianNV
237,249,243,269,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07645.jpeg,PedestrianNV
242,250,252,268,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07645.jpeg,PedestrianNV
274,252,284,271,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07645.jpeg,PedestrianNV
78,214,93,229,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07646.jpeg,PedestrianNV
98,206,117,241,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07646.jpeg,PedestrianNV
277,236,285,255,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07646.jpeg,PedestrianNV
246,233,255,253,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07646.jpeg,PedestrianNV
239,232,248,253,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07646.jpeg,PedestrianNV
232,232,242,253,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07646.jpeg,PedestrianNV
45,184,68,208,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07647.jpeg,PedestrianNV
69,175,93,233,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07647.jpeg,PedestrianNV
255,208,265,227,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07647.jpeg,PedestrianNV
285,210,294,228,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07647.jpeg,PedestrianNV
245,206,257,226,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07647.jpeg,PedestrianNV
20,141,55,244,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07648.jpeg,PedestrianNV
0,150,22,205,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07648.jpeg,PedestrianNV
294,188,302,207,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07648.jpeg,PedestrianNV
266,185,276,206,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07648.jpeg,PedestrianNV
255,185,266,205,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07648.jpeg,PedestrianNV
278,230,287,251,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07649.jpeg,PedestrianNV
306,233,313,254,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07649.jpeg,PedestrianNV
262,228,272,252,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07649.jpeg,PedestrianNV
268,228,278,251,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07649.jpeg,PedestrianNV
332,270,340,289,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07650.jpeg,PedestrianNV
306,268,318,289,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07650.jpeg,PedestrianNV
299,267,307,288,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07650.jpeg,PedestrianNV
289,268,299,289,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07650.jpeg,PedestrianNV
366,256,378,273,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07651.jpeg,PedestrianNV
347,253,357,274,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07651.jpeg,PedestrianNV
335,251,348,273,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07651.jpeg,PedestrianNV
369,239,381,263,V:/RO01/DataLake/DCS03/NV5 CNN data/FLIR_DATASET/FLIR_ADAS_1_3/train/thermal_8_bit/FLIR_07652.jpeg,PedestrianNV
